wdir,temp,maxt,visibility,wspd,datetimeStr,solarenergy,heatindex,cloudcover,mint,datetime,precip,solarradiation,weathertype,snowdepth,sealevelpressure,snow,dew,humidity,precipcover,wgust,conditions,windchill,info,address,date,location
251.25,15.8,21.2,25.0,13.0,"1994-04-09","","",10.0,10.4,765849600000,0.0,"","","",1015.7,"",10.0,69.24,0.0,"","Clear","","","36.138802,33.267837","1994-04-09","yenikas"
232.5,16.6,21.1,25.0,13.0,"1994-04-10","","",16.3,12.2,765936000000,0.0,"","","",1017.9,"",12.2,75.7,0.0,"","Clear","","","36.138802,33.267837","1994-04-10","yenikas"
268.75,16.8,23.2,25.0,7.6,"1994-04-11","","",0.0,11.7,766022400000,0.0,"","","",1020.2,"",9.2,62.85,0.0,"","Clear","","","36.138802,33.267837","1994-04-11","yenikas"
256.25,20.7,25.2,25.0,7.6,"1994-04-12","","",0.0,15.1,766108800000,0.0,"","","",1017.6,"",9.9,50.87,0.0,"","Clear","","","36.138802,33.267837","1994-04-12","yenikas"
232.86,22.5,30.4,25.0,7.6,"1994-04-13","",28.8,0.0,12.9,766195200000,0.0,"","","",1013.2,"",9.4,46.64,0.0,"","Clear","","","36.138802,33.267837","1994-04-13","yenikas"
278.33,21.8,28.9,25.0,7.6,"1994-04-14","",28.5,0.0,16.4,766281600000,0.0,"","","",1013.6,"",12.3,56.2,0.0,"","Clear","","","36.138802,33.267837","1994-04-14","yenikas"
231.25,21.3,27.2,25.0,5.4,"1994-04-15","",28.0,1.3,16.2,766368000000,0.0,"","","",1015.2,"",12.6,58.72,0.0,"","Clear","","","36.138802,33.267837","1994-04-15","yenikas"
222.0,18.8,23.2,25.0,5.4,"1994-04-16","","",64.3,15.1,766454400000,0.0,"","","",1015.6,"",13.1,70.05,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-04-16","yenikas"
265.0,17.6,22.4,25.0,3.6,"1994-04-17","","",60.0,13.4,766540800000,0.0,"","","",1014.8,"",14.3,82.13,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-04-17","yenikas"
222.0,20.4,26.2,25.0,5.4,"1994-04-18","","",22.5,14.1,766627200000,0.0,"","","",1013.2,"",14.0,68.78,0.0,"","Clear","","","36.138802,33.267837","1994-04-18","yenikas"
235.71,23.9,30.4,22.9,14.8,"1994-04-19","",29.1,60.0,16.1,766713600000,0.0,"","","",1010.8,"",12.5,51.71,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-04-19","yenikas"
223.33,27.4,31.2,25.0,14.8,"1994-04-20","",30.4,83.3,24.1,766800000000,0.0,"","","",1005.9,"",14.4,45.92,0.0,"","Overcast","","","36.138802,33.267837","1994-04-20","yenikas"
205.71,23.4,28.2,25.0,11.2,"1994-04-21","",28.3,20.0,18.7,766886400000,0.0,"","","",1006.8,"",14.0,56.42,0.0,"","Clear","","","36.138802,33.267837","1994-04-21","yenikas"
188.0,21.6,28.1,23.3,5.4,"1994-04-22","","",65.0,16.1,766972800000,0.1,"","Rain Showers, Sky Coverage Decreasing, Sky Unchanged","",1004.1,"",14.1,68.39,16.67,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-04-22","yenikas"
258.33,22.0,24.9,25.0,24.1,"1994-04-23","","",20.0,18.2,767059200000,0.0,"","Sky Unchanged","",1002.8,"",13.0,54.9,0.0,"","Clear","","","36.138802,33.267837","1994-04-23","yenikas"
240.0,17.2,20.7,23.0,11.2,"1994-04-24","","",42.0,13.4,767145600000,2.5,"","Rain Showers, Sky Coverage Decreasing","",1010.9,"",13.0,76.42,40.0,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-04-24","yenikas"
250.0,15.7,19.4,23.0,5.4,"1994-04-25","","",52.0,13.4,767232000000,0.0,"","Rain Showers, Sky Unchanged","",1016.5,"",13.2,83.87,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-04-25","yenikas"
190.0,19.5,21.7,25.0,11.2,"1994-04-26","","",28.3,16.2,767318400000,4.0,"","Sky Coverage Decreasing","",1011.3,"",13.2,67.56,16.67,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-04-26","yenikas"
240.0,18.5,23.2,25.0,11.2,"1994-04-27","","",26.3,12.2,767404800000,0.3,"","","",1011.1,"",12.6,69.66,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-04-27","yenikas"
255.71,21.6,27.2,25.0,11.2,"1994-04-28","",26.8,2.9,12.7,767491200000,0.0,"","","",1009.4,"",9.2,47.29,0.0,"","Clear","","","36.138802,33.267837","1994-04-28","yenikas"
246.25,19.3,23.4,20.0,16.6,"1994-04-29","","",60.0,15.1,767577600000,13.3,"","Thunderstorm, Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1007.2,"",10.6,58.8,25.0,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-04-29","yenikas"
222.5,20.7,24.7,25.0,22.3,"1994-04-30","","",18.8,16.2,767664000000,3.0,"","","",1008.9,"",12.5,61.25,12.5,"","Rain","","","36.138802,33.267837","1994-04-30","yenikas"
232.86,18.8,23.1,25.0,14.8,"1994-05-01","","",31.3,13.9,767750400000,0.0,"","","",1009.8,"",13.6,73.37,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-01","yenikas"
158.57,18.8,21.2,24.4,11.2,"1994-05-02","","",60.0,16.1,767836800000,6.1,"","Thunderstorm Without Precipitation, Sky Coverage Decreasing","",1009.3,"",15.4,81.23,25.0,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-05-02","yenikas"
138.57,18.5,22.2,25.0,11.2,"1994-05-03","","",56.3,14.7,767923200000,0.0,"","","",1008.1,"",12.9,72.27,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-03","yenikas"
193.75,20.4,24.2,25.0,11.2,"1994-05-04","","",33.8,15.1,768009600000,0.0,"","Lightning Without Thunder, Sky Coverage Decreasing","",1008.2,"",11.7,58.33,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-04","yenikas"
267.5,18.2,22.7,25.0,11.2,"1994-05-05","","",20.0,14.1,768096000000,0.1,"","Rain Showers, Sky Coverage Decreasing, Sky Coverage Increasing","",1010.4,"",14.1,77.71,12.5,"","Rain","","","36.138802,33.267837","1994-05-05","yenikas"
221.67,18.8,22.7,25.0,11.2,"1994-05-06","","",15.7,13.1,768182400000,4.0,"","","",1013.9,"",13.7,73.51,14.29,"","Rain","","","36.138802,33.267837","1994-05-06","yenikas"
157.14,18.0,21.2,24.4,13.0,"1994-05-07","","",45.0,13.7,768268800000,0.1,"","Rain Showers, Sky Coverage Decreasing","",1013.6,"",13.5,76.0,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-05-07","yenikas"
197.14,18.1,22.4,23.1,11.2,"1994-05-08","","",63.8,14.6,768355200000,5.9,"","Rain Showers, Sky Coverage Decreasing","",1010.1,"",12.8,72.68,12.5,"","Rain, Partially cloudy","","","36.138802,33.267837","1994-05-08","yenikas"
186.67,19.7,23.1,25.0,11.2,"1994-05-09","","",10.0,15.1,768441600000,0.0,"","","",1012.4,"",11.7,60.91,0.0,"","Clear","","","36.138802,33.267837","1994-05-09","yenikas"
215.0,19.7,21.1,25.0,7.6,"1994-05-10","","",60.0,15.1,768528000000,0.0,"","","",1014.9,"",14.2,71.52,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-10","yenikas"
112.5,22.4,27.1,25.0,9.4,"1994-05-11","",27.5,87.5,18.2,768614400000,0.1,"","Rain Showers, Sky Coverage Increasing","",1014.4,"",14.1,60.38,25.0,"","Rain, Overcast","","","36.138802,33.267837","1994-05-11","yenikas"
195.0,21.9,23.7,25.0,14.8,"1994-05-12","","",67.5,20.1,768700800000,0.0,"","Sky Unchanged","",1006.5,"",15.1,65.74,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-12","yenikas"
190.0,22.5,23.7,25.0,13.0,"1994-05-13","","",22.5,20.7,768787200000,1.0,"","","",1013.5,"",12.4,53.49,25.0,"","Rain","","","36.138802,33.267837","1994-05-13","yenikas"
170.0,22.0,23.4,25.0,9.4,"1994-05-14","","",28.3,19.7,768873600000,0.0,"","","",1016.2,"",14.3,62.29,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-14","yenikas"
168.33,22.2,24.7,25.0,9.4,"1994-05-15","","",5.7,15.1,768960000000,0.0,"","","",1016.6,"",14.4,62.01,0.0,"","Clear","","","36.138802,33.267837","1994-05-15","yenikas"
186.0,23.5,27.2,25.0,11.2,"1994-05-16","",26.5,15.0,15.7,769046400000,0.0,"","","",1017.0,"",9.4,45.38,0.0,"","Clear","","","36.138802,33.267837","1994-05-16","yenikas"
206.0,25.5,29.4,23.3,11.2,"1994-05-17","",28.3,20.0,19.4,769132800000,0.0,"","","",1017.5,"",10.7,41.04,0.0,"","Clear","","","36.138802,33.267837","1994-05-17","yenikas"
205.0,28.9,33.2,25.0,14.8,"1994-05-18","",31.7,0.0,22.7,769219200000,0.0,"","","",1014.2,"",10.7,33.6,0.0,"","Clear","","","36.138802,33.267837","1994-05-18","yenikas"
240.0,28.4,32.7,25.0,7.6,"1994-05-19","",31.8,3.3,22.4,769305600000,0.0,"","","",1011.4,"",12.8,39.34,0.0,"","Clear","","","36.138802,33.267837","1994-05-19","yenikas"
208.75,24.8,31.4,25.0,7.6,"1994-05-20","",31.5,0.0,18.6,769392000000,0.0,"","","",1010.6,"",14.5,54.36,0.0,"","Clear","","","36.138802,33.267837","1994-05-20","yenikas"
265.71,24.8,31.2,25.0,11.2,"1994-05-21","",32.8,0.0,17.2,769478400000,0.0,"","","",1011.9,"",15.3,56.79,0.0,"","Clear","","","36.138802,33.267837","1994-05-21","yenikas"
175.0,24.3,29.7,22.3,7.6,"1994-05-22","",31.0,7.5,18.4,769564800000,0.0,"","","",1012.0,"",17.1,66.1,0.0,"","Clear","","","36.138802,33.267837","1994-05-22","yenikas"
200.0,24.4,29.9,25.0,9.4,"1994-05-23","",31.7,0.0,17.7,769651200000,0.0,"","","",1010.9,"",18.6,71.31,0.0,"","Clear","","","36.138802,33.267837","1994-05-23","yenikas"
188.57,26.6,31.4,25.0,9.4,"1994-05-24","",32.3,0.0,20.1,769737600000,0.0,"","","",1009.4,"",19.1,65.16,0.0,"","Clear","","","36.138802,33.267837","1994-05-24","yenikas"
176.67,25.1,29.9,25.0,7.6,"1994-05-25","",32.8,6.3,18.9,769824000000,0.0,"","","",1010.5,"",19.1,71.64,0.0,"","Clear","","","36.138802,33.267837","1994-05-25","yenikas"
176.0,25.8,29.4,25.0,11.2,"1994-05-26","",31.7,12.5,21.6,769910400000,0.0,"","","",1010.1,"",21.0,76.15,0.0,"","Clear","","","36.138802,33.267837","1994-05-26","yenikas"
164.29,25.6,29.4,25.0,11.2,"1994-05-27","",32.7,32.5,21.1,769996800000,0.0,"","","",1009.0,"",21.4,78.38,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-27","yenikas"
148.0,26.1,29.4,25.0,9.4,"1994-05-28","",32.1,17.1,22.1,770083200000,0.0,"","","",1008.3,"",21.6,77.31,0.0,"","Clear","","","36.138802,33.267837","1994-05-28","yenikas"
226.67,26.4,29.1,25.0,9.4,"1994-05-29","",32.1,26.7,21.2,770169600000,0.0,"","","",1008.9,"",21.2,74.18,0.0,"","Partially cloudy","","","36.138802,33.267837","1994-05-29","yenikas"
231.67,26.0,30.4,25.6,9.4,"1994-05-30","",33.5,5.7,21.4,770256000000,0.0,"","","",1008.9,"",20.9,75.18,0.0,"","Clear","","","36.138802,33.267837","1994-05-30","yenikas"
157.14,26.1,29.4,25.0,7.6,"1994-05-31","",33.0,12.5,21.7,770342400000,0.0,"","","",1007.0,"",21.4,78.27,0.0,"","Clear","","","36.138802,33.267837","1994-05-31","yenikas"
